sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at,revenue,net_quantity,year,month,week,dow
16570,31,2024-11-16,1,35.18,online,East,0.0,False,2024-11-16,35.18,1,2024,11,46,5
17120,32,2024-11-16,1,516.69,retail,South,0.0,False,2024-11-16,516.69,1,2024,11,46,5
17711,33,2024-11-16,2,360.1,retail,North,10.0,False,2024-11-16,648.18,2,2024,11,46,5
17712,33,2024-11-16,3,360.1,retail,North,10.0,False,2024-11-16,972.27,3,2024,11,46,5
17713,33,2024-11-16,1,360.1,retail,North,10.0,False,2024-11-16,324.09,1,2024,11,46,5
18113,34,2024-11-16,2,281.0,wholesale,West,0.0,False,2024-11-16,562.0,2,2024,11,46,5
18685,35,2024-11-16,6,32.79,wholesale,East,0.0,False,2024-11-16,196.74,6,2024,11,46,5
19084,36,2024-11-16,2,169.91,online,North,10.0,False,2024-11-16,305.84,2,2024,11,46,5
19453,37,2024-11-16,1,374.07,online,Central,0.0,False,2024-11-16,374.07,1,2024,11,46,5
20047,38,2024-11-16,3,91.43,retail,West,0.0,False,2024-11-16,274.29,3,2024,11,46,5
20642,39,2024-11-16,10,18.95,wholesale,Central,0.0,False,2024-11-16,189.5,10,2024,11,46,5
20643,39,2024-11-16,26,18.95,retail,South,0.0,False,2024-11-16,492.7,26,2024,11,46,5
21221,40,2024-11-16,6,304.97,online,Central,10.0,False,2024-11-16,1646.84,6,2024,11,46,5
317,1,2024-11-17,1,867.24,online,North,0.0,False,2024-11-17,867.24,1,2024,11,46,6
949,2,2024-11-17,6,64.16,retail,East,0.0,False,2024-11-17,384.96,6,2024,11,46,6
950,2,2024-11-17,3,64.16,retail,Central,0.0,False,2024-11-17,192.48,3,2024,11,46,6
951,2,2024-11-17,19,64.16,retail,North,0.0,False,2024-11-17,1219.04,19,2024,11,46,6
1547,3,2024-11-17,4,31.42,retail,Central,5.0,False,2024-11-17,119.4,4,2024,11,46,6
1893,4,2024-11-17,1,587.7,online,East,0.0,False,2024-11-17,587.7,1,2024,11,46,6
2410,5,2024-11-17,2,469.15,online,East,5.0,False,2024-11-17,891.38,2,2024,11,46,6
2411,5,2024-11-17,2,493.84,online,North,0.0,False,2024-11-17,987.68,2,2024,11,46,6
2995,6,2024-11-17,1,289.37,wholesale,West,0.0,True,2024-11-17,289.37,0,2024,11,46,6
2996,6,2024-11-17,2,289.37,wholesale,West,0.0,False,2024-11-17,578.74,2,2024,11,46,6
2997,6,2024-11-17,4,289.37,online,West,0.0,False,2024-11-17,1157.48,4,2024,11,46,6
3598,7,2024-11-17,2,21.21,wholesale,South,5.0,False,2024-11-17,40.3,2,2024,11,46,6
3599,7,2024-11-17,10,22.33,wholesale,South,0.0,False,2024-11-17,223.3,10,2024,11,46,6
4194,8,2024-11-17,3,120.78,online,West,5.0,False,2024-11-17,344.22,3,2024,11,46,6
4195,8,2024-11-17,1,127.14,retail,North,0.0,False,2024-11-17,127.14,1,2024,11,46,6
4196,8,2024-11-17,16,120.78,wholesale,East,5.0,False,2024-11-17,1835.86,16,2024,11,46,6
4790,9,2024-11-17,1,244.14,online,Central,0.0,False,2024-11-17,244.14,1,2024,11,46,6
4791,9,2024-11-17,8,244.14,retail,East,0.0,False,2024-11-17,1953.12,8,2024,11,46,6
4792,9,2024-11-17,1,244.14,retail,West,0.0,False,2024-11-17,244.14,1,2024,11,46,6
5276,10,2024-11-17,3,108.1,online,North,0.0,False,2024-11-17,324.3,3,2024,11,46,6
5869,11,2024-11-17,24,9.03,retail,West,0.0,False,2024-11-17,216.72,24,2024,11,46,6
6241,12,2024-11-17,3,384.17,online,South,0.0,False,2024-11-17,1152.51,3,2024,11,46,6
6533,13,2024-11-17,1,762.11,online,Central,0.0,False,2024-11-17,762.11,1,2024,11,46,6
7086,14,2024-11-17,2,94.17,retail,Central,20.0,False,2024-11-17,150.67,2,2024,11,46,6
7087,14,2024-11-17,3,117.71,retail,North,0.0,False,2024-11-17,353.13,3,2024,11,46,6
7088,14,2024-11-17,2,117.71,retail,West,0.0,False,2024-11-17,235.42,2,2024,11,46,6
7689,15,2024-11-17,8,6.54,retail,East,10.0,False,2024-11-17,47.09,8,2024,11,46,6
7690,15,2024-11-17,8,6.91,online,South,5.0,False,2024-11-17,52.52,8,2024,11,46,6
7691,15,2024-11-17,1,6.54,online,Central,10.0,False,2024-11-17,5.89,1,2024,11,46,6
8273,16,2024-11-17,2,353.0,retail,South,20.0,False,2024-11-17,564.8,2,2024,11,46,6
8760,17,2024-11-17,1,506.43,retail,West,10.0,False,2024-11-17,455.79,1,2024,11,46,6
8761,17,2024-11-17,3,506.43,online,North,10.0,False,2024-11-17,1367.36,3,2024,11,46,6
9362,18,2024-11-17,4,215.51,wholesale,South,0.0,False,2024-11-17,862.04,4,2024,11,46,6
10419,20,2024-11-17,2,126.67,online,South,10.0,False,2024-11-17,228.01,2,2024,11,46,6
10828,21,2024-11-17,3,287.6,retail,Central,0.0,False,2024-11-17,862.8,3,2024,11,46,6
11424,22,2024-11-17,4,33.1,online,North,0.0,False,2024-11-17,132.4,4,2024,11,46,6
12069,23,2024-11-17,4,34.14,wholesale,North,0.0,False,2024-11-17,136.56,4,2024,11,46,6
12070,23,2024-11-17,3,34.14,online,Central,0.0,False,2024-11-17,102.42,3,2024,11,46,6
12671,24,2024-11-17,3,249.45,retail,North,15.0,False,2024-11-17,636.1,3,2024,11,46,6
12672,24,2024-11-17,5,293.47,retail,North,0.0,False,2024-11-17,1467.35,5,2024,11,46,6
13266,25,2024-11-17,2,82.85,online,East,0.0,False,2024-11-17,165.7,2,2024,11,46,6
13267,25,2024-11-17,4,82.85,retail,East,0.0,False,2024-11-17,331.4,4,2024,11,46,6
13268,25,2024-11-17,1,78.71,online,South,5.0,False,2024-11-17,74.77,1,2024,11,46,6
13909,26,2024-11-17,3,62.2,retail,South,10.0,False,2024-11-17,167.94,3,2024,11,46,6
14534,27,2024-11-17,6,27.33,retail,West,20.0,False,2024-11-17,131.18,6,2024,11,46,6
15116,28,2024-11-17,2,346.62,retail,East,0.0,False,2024-11-17,693.24,2,2024,11,46,6
15582,29,2024-11-17,3,219.49,retail,East,0.0,False,2024-11-17,658.47,3,2024,11,46,6
15988,30,2024-11-17,2,130.25,retail,North,0.0,False,2024-11-17,260.5,2,2024,11,46,6
16571,31,2024-11-17,2,35.18,retail,East,0.0,False,2024-11-17,70.36,2,2024,11,46,6
17121,32,2024-11-17,2,516.69,wholesale,North,0.0,False,2024-11-17,1033.38,2,2024,11,46,6
17714,33,2024-11-17,1,380.1,retail,East,5.0,False,2024-11-17,361.1,1,2024,11,46,6
17715,33,2024-11-17,4,360.1,online,Central,10.0,False,2024-11-17,1296.36,4,2024,11,46,6
17716,33,2024-11-17,1,400.11,retail,North,0.0,False,2024-11-17,400.11,1,2024,11,46,6
18114,34,2024-11-17,2,238.85,retail,North,15.0,False,2024-11-17,406.04,2,2024,11,46,6
18686,35,2024-11-17,1,32.79,online,East,0.0,True,2024-11-17,32.79,0,2024,11,46,6
18687,35,2024-11-17,26,31.15,wholesale,Central,5.0,False,2024-11-17,769.4,26,2024,11,46,6
18688,35,2024-11-17,2,32.79,retail,Central,0.0,False,2024-11-17,65.58,2,2024,11,46,6
19085,36,2024-11-17,3,188.79,wholesale,West,0.0,False,2024-11-17,566.37,3,2024,11,46,6
19454,37,2024-11-17,2,374.07,retail,Central,0.0,False,2024-11-17,748.14,2,2024,11,46,6
20048,38,2024-11-17,6,91.43,retail,Central,0.0,False,2024-11-17,548.58,6,2024,11,46,6
20644,39,2024-11-17,9,18.0,retail,North,5.0,False,2024-11-17,153.9,9,2024,11,46,6
21222,40,2024-11-17,6,338.86,retail,Central,0.0,False,2024-11-17,2033.16,6,2024,11,46,6
318,1,2024-11-18,2,737.15,retail,South,15.0,False,2024-11-18,1253.16,2,2024,11,47,0
952,2,2024-11-18,1,64.16,retail,North,0.0,False,2024-11-18,64.16,1,2024,11,47,0
1548,3,2024-11-18,26,33.07,retail,West,0.0,False,2024-11-18,859.82,26,2024,11,47,0
1894,4,2024-11-18,2,587.7,online,Central,0.0,False,2024-11-18,1175.4,2,2024,11,47,0
2412,5,2024-11-18,12,469.15,retail,South,5.0,False,2024-11-18,5348.31,12,2024,11,47,0
2998,6,2024-11-18,5,260.43,online,North,10.0,True,2024-11-18,1171.94,0,2024,11,47,0
3600,7,2024-11-18,3,22.33,retail,North,0.0,False,2024-11-18,66.99,3,2024,11,47,0
3601,7,2024-11-18,4,20.1,online,West,10.0,True,2024-11-18,72.36,0,2024,11,47,0
3602,7,2024-11-18,4,20.1,online,Central,10.0,False,2024-11-18,72.36,4,2024,11,47,0
4197,8,2024-11-18,10,127.14,wholesale,North,0.0,False,2024-11-18,1271.4,10,2024,11,47,0
4793,9,2024-11-18,1,244.14,retail,North,0.0,False,2024-11-18,244.14,1,2024,11,47,0
5277,10,2024-11-18,5,97.29,retail,Central,10.0,False,2024-11-18,437.81,5,2024,11,47,0
5870,11,2024-11-18,15,9.03,retail,West,0.0,False,2024-11-18,135.45,15,2024,11,47,0
6242,12,2024-11-18,2,384.17,retail,South,0.0,False,2024-11-18,768.34,2,2024,11,47,0
6534,13,2024-11-18,1,724.0,retail,West,5.0,False,2024-11-18,687.8,1,2024,11,47,0
7089,14,2024-11-18,18,117.71,retail,Central,0.0,False,2024-11-18,2118.78,18,2024,11,47,0
7692,15,2024-11-18,8,5.82,retail,South,20.0,False,2024-11-18,37.25,8,2024,11,47,0
7693,15,2024-11-18,20,7.27,retail,South,0.0,False,2024-11-18,145.4,20,2024,11,47,0
8274,16,2024-11-18,11,419.19,retail,West,5.0,False,2024-11-18,4380.54,11,2024,11,47,0
8762,17,2024-11-18,11,534.57,wholesale,Central,5.0,False,2024-11-18,5586.26,11,2024,11,47,0
9363,18,2024-11-18,7,172.41,retail,Central,20.0,False,2024-11-18,965.5,7,2024,11,47,0
9980,19,2024-11-18,11,40.43,online,West,0.0,False,2024-11-18,444.73,11,2024,11,47,0
9981,19,2024-11-18,2,40.43,retail,Central,0.0,False,2024-11-18,80.86,2,2024,11,47,0
10420,20,2024-11-18,5,140.74,retail,West,0.0,False,2024-11-18,703.7,5,2024,11,47,0
10829,21,2024-11-18,1,273.22,retail,East,5.0,False,2024-11-18,259.56,1,2024,11,47,0
11425,22,2024-11-18,3,29.79,retail,Central,10.0,False,2024-11-18,80.43,3,2024,11,47,0
11426,22,2024-11-18,26,31.45,online,South,5.0,False,2024-11-18,776.82,26,2024,11,47,0
12071,23,2024-11-18,12,29.02,online,Central,15.0,False,2024-11-18,296.0,12,2024,11,47,0
12072,23,2024-11-18,20,34.14,online,East,0.0,False,2024-11-18,682.8,20,2024,11,47,0
12673,24,2024-11-18,5,278.8,retail,West,5.0,False,2024-11-18,1324.3,5,2024,11,47,0
13269,25,2024-11-18,6,82.85,retail,South,0.0,False,2024-11-18,497.1,6,2024,11,47,0
13910,26,2024-11-18,9,69.11,retail,South,0.0,False,2024-11-18,621.99,9,2024,11,47,0
14535,27,2024-11-18,26,27.33,online,West,20.0,False,2024-11-18,568.46,26,2024,11,47,0
15117,28,2024-11-18,1,294.63,online,North,15.0,False,2024-11-18,250.44,1,2024,11,47,0
15118,28,2024-11-18,1,311.96,retail,West,10.0,False,2024-11-18,280.76,1,2024,11,47,0
15583,29,2024-11-18,1,219.49,retail,North,0.0,False,2024-11-18,219.49,1,2024,11,47,0
15584,29,2024-11-18,4,219.49,online,South,0.0,False,2024-11-18,877.96,4,2024,11,47,0
15585,29,2024-11-18,1,219.49,retail,North,0.0,False,2024-11-18,219.49,1,2024,11,47,0
15989,30,2024-11-18,3,130.25,wholesale,East,0.0,False,2024-11-18,390.75,3,2024,11,47,0
16572,31,2024-11-18,12,35.18,online,Central,0.0,False,2024-11-18,422.16,12,2024,11,47,0
17122,32,2024-11-18,3,516.69,retail,North,0.0,False,2024-11-18,1550.07,3,2024,11,47,0
17717,33,2024-11-18,11,360.1,wholesale,East,10.0,False,2024-11-18,3564.99,11,2024,11,47,0
18115,34,2024-11-18,3,281.0,retail,North,0.0,False,2024-11-18,843.0,3,2024,11,47,0
18689,35,2024-11-18,13,32.79,wholesale,Central,0.0,False,2024-11-18,426.27,13,2024,11,47,0
19086,36,2024-11-18,3,188.79,retail,East,0.0,False,2024-11-18,566.37,3,2024,11,47,0
19455,37,2024-11-18,3,374.07,retail,East,0.0,False,2024-11-18,1122.21,3,2024,11,47,0
20049,38,2024-11-18,17,86.86,wholesale,North,5.0,False,2024-11-18,1402.79,17,2024,11,47,0
20645,39,2024-11-18,26,15.16,retail,East,20.0,False,2024-11-18,315.33,26,2024,11,47,0
21223,40,2024-11-18,4,338.86,retail,West,0.0,False,2024-11-18,1355.44,4,2024,11,47,0
319,1,2024-11-19,2,867.24,retail,West,0.0,False,2024-11-19,1734.48,2,2024,11,47,1
953,2,2024-11-19,8,64.16,online,West,0.0,False,2024-11-19,513.28,8,2024,11,47,1
954,2,2024-11-19,3,64.16,online,East,0.0,False,2024-11-19,192.48,3,2024,11,47,1
955,2,2024-11-19,16,64.16,retail,Central,0.0,False,2024-11-19,1026.56,16,2024,11,47,1
1549,3,2024-11-19,2,26.46,retail,West,20.0,False,2024-11-19,42.34,2,2024,11,47,1
1550,3,2024-11-19,6,33.07,retail,Central,0.0,False,2024-11-19,198.42,6,2024,11,47,1
1551,3,2024-11-19,4,28.11,online,South,15.0,False,2024-11-19,95.57,4,2024,11,47,1
1895,4,2024-11-19,1,558.32,online,East,5.0,False,2024-11-19,530.4,1,2024,11,47,1
2413,5,2024-11-19,5,493.84,retail,North,0.0,False,2024-11-19,2469.2,5,2024,11,47,1
2999,6,2024-11-19,1,274.9,retail,North,5.0,False,2024-11-19,261.15,1,2024,11,47,1
3000,6,2024-11-19,7,289.37,retail,Central,0.0,False,2024-11-19,2025.59,7,2024,11,47,1
3603,7,2024-11-19,4,18.98,online,North,15.0,False,2024-11-19,64.53,4,2024,11,47,1
4198,8,2024-11-19,2,120.78,retail,South,5.0,False,2024-11-19,229.48,2,2024,11,47,1
4199,8,2024-11-19,8,127.14,online,Central,0.0,False,2024-11-19,1017.12,8,2024,11,47,1
4200,8,2024-11-19,5,108.07,online,North,15.0,False,2024-11-19,459.3,5,2024,11,47,1
4794,9,2024-11-19,15,244.14,online,North,0.0,False,2024-11-19,3662.1,15,2024,11,47,1
5278,10,2024-11-19,3,108.1,retail,South,0.0,False,2024-11-19,324.3,3,2024,11,47,1
5871,11,2024-11-19,26,9.03,online,South,0.0,False,2024-11-19,234.78,26,2024,11,47,1
6243,12,2024-11-19,2,384.17,wholesale,West,0.0,False,2024-11-19,768.34,2,2024,11,47,1
6535,13,2024-11-19,2,609.69,wholesale,East,20.0,False,2024-11-19,975.5,2,2024,11,47,1
7090,14,2024-11-19,6,117.71,online,South,0.0,False,2024-11-19,706.26,6,2024,11,47,1
7694,15,2024-11-19,5,6.54,retail,Central,10.0,False,2024-11-19,29.43,5,2024,11,47,1
7695,15,2024-11-19,1,7.27,retail,East,0.0,False,2024-11-19,7.27,1,2024,11,47,1
7696,15,2024-11-19,19,7.27,wholesale,North,0.0,False,2024-11-19,138.13,19,2024,11,47,1
8275,16,2024-11-19,22,397.12,online,South,10.0,False,2024-11-19,7862.98,22,2024,11,47,1
8763,17,2024-11-19,1,562.7,online,North,0.0,False,2024-11-19,562.7,1,2024,11,47,1
8764,17,2024-11-19,5,562.7,retail,North,0.0,False,2024-11-19,2813.5,5,2024,11,47,1
9364,18,2024-11-19,14,215.51,wholesale,North,0.0,False,2024-11-19,3017.14,14,2024,11,47,1
9982,19,2024-11-19,18,36.39,wholesale,East,10.0,False,2024-11-19,589.52,18,2024,11,47,1
10421,20,2024-11-19,3,133.7,retail,South,5.0,False,2024-11-19,381.04,3,2024,11,47,1
10830,21,2024-11-19,1,287.6,retail,South,0.0,False,2024-11-19,287.6,1,2024,11,47,1
11427,22,2024-11-19,9,33.1,online,East,0.0,False,2024-11-19,297.9,9,2024,11,47,1
11428,22,2024-11-19,8,33.1,retail,North,0.0,False,2024-11-19,264.8,8,2024,11,47,1
11429,22,2024-11-19,2,33.1,retail,East,0.0,False,2024-11-19,66.2,2,2024,11,47,1
12073,23,2024-11-19,7,30.73,wholesale,Central,10.0,False,2024-11-19,193.6,7,2024,11,47,1
12074,23,2024-11-19,21,34.14,retail,East,0.0,False,2024-11-19,716.94,21,2024,11,47,1
12075,23,2024-11-19,1,34.14,retail,South,0.0,False,2024-11-19,34.14,1,2024,11,47,1
12674,24,2024-11-19,1,264.12,retail,West,10.0,False,2024-11-19,237.71,1,2024,11,47,1
12675,24,2024-11-19,4,293.47,retail,North,0.0,False,2024-11-19,1173.88,4,2024,11,47,1
13270,25,2024-11-19,2,82.85,retail,South,0.0,False,2024-11-19,165.7,2,2024,11,47,1
13911,26,2024-11-19,2,65.65,online,South,5.0,False,2024-11-19,124.74,2,2024,11,47,1
14536,27,2024-11-19,13,34.16,retail,South,0.0,False,2024-11-19,444.08,13,2024,11,47,1
15119,28,2024-11-19,3,329.29,online,South,5.0,False,2024-11-19,938.48,3,2024,11,47,1
15586,29,2024-11-19,2,208.52,online,West,5.0,False,2024-11-19,396.19,2,2024,11,47,1
15587,29,2024-11-19,4,219.49,online,North,0.0,False,2024-11-19,877.96,4,2024,11,47,1
15990,30,2024-11-19,4,130.25,retail,South,0.0,False,2024-11-19,521.0,4,2024,11,47,1
16573,31,2024-11-19,26,33.42,retail,South,5.0,False,2024-11-19,825.47,26,2024,11,47,1
17123,32,2024-11-19,9,516.69,retail,West,0.0,False,2024-11-19,4650.21,9,2024,11,47,1
17718,33,2024-11-19,2,400.11,retail,West,0.0,False,2024-11-19,800.22,2,2024,11,47,1
18116,34,2024-11-19,2,281.0,retail,West,0.0,False,2024-11-19,562.0,2,2024,11,47,1
18690,35,2024-11-19,12,31.15,online,West,5.0,False,2024-11-19,355.11,12,2024,11,47,1
19087,36,2024-11-19,3,179.35,retail,West,5.0,False,2024-11-19,511.15,3,2024,11,47,1
19456,37,2024-11-19,4,336.66,online,Central,10.0,False,2024-11-19,1211.98,4,2024,11,47,1
20050,38,2024-11-19,2,73.14,retail,Central,20.0,False,2024-11-19,117.02,2,2024,11,47,1
20051,38,2024-11-19,23,91.43,retail,East,0.0,False,2024-11-19,2102.89,23,2024,11,47,1
20646,39,2024-11-19,26,18.95,online,South,0.0,False,2024-11-19,492.7,26,2024,11,47,1
21224,40,2024-11-19,2,338.86,online,Central,0.0,False,2024-11-19,677.72,2,2024,11,47,1
21225,40,2024-11-19,9,304.97,wholesale,Central,10.0,False,2024-11-19,2470.26,9,2024,11,47,1
320,1,2024-11-20,2,867.24,retail,South,0.0,False,2024-11-20,1734.48,2,2024,11,47,2
321,1,2024-11-20,1,867.24,online,South,0.0,True,2024-11-20,867.24,0,2024,11,47,2
956,2,2024-11-20,8,64.16,online,North,0.0,False,2024-11-20,513.28,8,2024,11,47,2
957,2,2024-11-20,9,57.74,retail,East,10.0,False,2024-11-20,467.69,9,2024,11,47,2
1552,3,2024-11-20,1,28.11,retail,East,15.0,False,2024-11-20,23.89,1,2024,11,47,2
1553,3,2024-11-20,5,31.42,retail,West,5.0,False,2024-11-20,149.24,5,2024,11,47,2
1554,3,2024-11-20,6,33.07,retail,Central,0.0,False,2024-11-20,198.42,6,2024,11,47,2
1896,4,2024-11-20,1,587.7,online,North,0.0,False,2024-11-20,587.7,1,2024,11,47,2
2414,5,2024-11-20,2,493.84,retail,North,0.0,False,2024-11-20,987.68,2,2024,11,47,2
2415,5,2024-11-20,10,419.76,retail,North,15.0,False,2024-11-20,3567.96,10,2024,11,47,2
3001,6,2024-11-20,2,289.37,wholesale,South,0.0,False,2024-11-20,578.74,2,2024,11,47,2
3002,6,2024-11-20,1,289.37,online,Central,0.0,False,2024-11-20,289.37,1,2024,11,47,2
3003,6,2024-11-20,1,289.37,retail,West,0.0,False,2024-11-20,289.37,1,2024,11,47,2
3604,7,2024-11-20,15,21.21,retail,West,5.0,False,2024-11-20,302.24,15,2024,11,47,2
4201,8,2024-11-20,4,120.78,retail,South,5.0,False,2024-11-20,458.96,4,2024,11,47,2
4202,8,2024-11-20,6,120.78,retail,West,5.0,False,2024-11-20,688.45,6,2024,11,47,2
4203,8,2024-11-20,4,127.14,retail,Central,0.0,False,2024-11-20,508.56,4,2024,11,47,2
4795,9,2024-11-20,23,244.14,retail,Central,0.0,False,2024-11-20,5615.22,23,2024,11,47,2
5279,10,2024-11-20,3,108.1,online,East,0.0,False,2024-11-20,324.3,3,2024,11,47,2
5872,11,2024-11-20,26,9.03,online,Central,0.0,False,2024-11-20,234.78,26,2024,11,47,2
6244,12,2024-11-20,1,384.17,retail,East,0.0,False,2024-11-20,384.17,1,2024,11,47,2
6536,13,2024-11-20,2,724.0,retail,South,5.0,False,2024-11-20,1375.6,2,2024,11,47,2
7091,14,2024-11-20,1,117.71,wholesale,East,0.0,False,2024-11-20,117.71,1,2024,11,47,2
7092,14,2024-11-20,2,105.94,online,North,10.0,False,2024-11-20,190.69,2,2024,11,47,2
7093,14,2024-11-20,1,117.71,wholesale,Central,0.0,False,2024-11-20,117.71,1,2024,11,47,2
7697,15,2024-11-20,17,7.27,wholesale,West,0.0,False,2024-11-20,123.59,17,2024,11,47,2
8276,16,2024-11-20,2,441.25,wholesale,South,0.0,False,2024-11-20,882.5,2,2024,11,47,2
8277,16,2024-11-20,11,419.19,online,East,5.0,False,2024-11-20,4380.54,11,2024,11,47,2
8278,16,2024-11-20,4,441.25,online,East,0.0,False,2024-11-20,1765.0,4,2024,11,47,2
8765,17,2024-11-20,1,506.43,retail,Central,10.0,False,2024-11-20,455.79,1,2024,11,47,2
9365,18,2024-11-20,5,193.96,wholesale,East,10.0,False,2024-11-20,872.82,5,2024,11,47,2
9366,18,2024-11-20,7,183.18,retail,West,15.0,False,2024-11-20,1089.92,7,2024,11,47,2
9983,19,2024-11-20,9,40.43,wholesale,West,0.0,False,2024-11-20,363.87,9,2024,11,47,2
10422,20,2024-11-20,4,140.74,online,West,0.0,False,2024-11-20,562.96,4,2024,11,47,2
10831,21,2024-11-20,3,287.6,online,Central,0.0,False,2024-11-20,862.8,3,2024,11,47,2
10832,21,2024-11-20,2,287.6,online,North,0.0,False,2024-11-20,575.2,2,2024,11,47,2
11430,22,2024-11-20,16,28.14,wholesale,Central,15.0,False,2024-11-20,382.7,16,2024,11,47,2
12076,23,2024-11-20,2,34.14,wholesale,West,0.0,False,2024-11-20,68.28,2,2024,11,47,2
12077,23,2024-11-20,20,34.14,retail,West,0.0,False,2024-11-20,682.8,20,2024,11,47,2
12078,23,2024-11-20,6,30.73,online,South,10.0,False,2024-11-20,165.94,6,2024,11,47,2
12676,24,2024-11-20,3,293.47,online,South,0.0,False,2024-11-20,880.41,3,2024,11,47,2
12677,24,2024-11-20,4,293.47,retail,East,0.0,False,2024-11-20,1173.88,4,2024,11,47,2
12678,24,2024-11-20,3,293.47,retail,Central,0.0,False,2024-11-20,880.41,3,2024,11,47,2
13271,25,2024-11-20,2,74.56,retail,Central,10.0,False,2024-11-20,134.21,2,2024,11,47,2
13272,25,2024-11-20,10,82.85,retail,Central,0.0,False,2024-11-20,828.5,10,2024,11,47,2
13273,25,2024-11-20,2,82.85,online,Central,0.0,False,2024-11-20,165.7,2,2024,11,47,2
13912,26,2024-11-20,2,69.11,online,Central,0.0,False,2024-11-20,138.22,2,2024,11,47,2
14537,27,2024-11-20,25,34.16,retail,East,0.0,True,2024-11-20,854.0,0,2024,11,47,2
15120,28,2024-11-20,3,346.62,retail,West,0.0,False,2024-11-20,1039.86,3,2024,11,47,2
15588,29,2024-11-20,1,186.57,retail,South,15.0,False,2024-11-20,158.58,1,2024,11,47,2
15589,29,2024-11-20,4,219.49,retail,West,0.0,False,2024-11-20,877.96,4,2024,11,47,2
15590,29,2024-11-20,1,219.49,retail,South,0.0,False,2024-11-20,219.49,1,2024,11,47,2
15991,30,2024-11-20,1,123.74,retail,Central,5.0,False,2024-11-20,117.55,1,2024,11,47,2
16574,31,2024-11-20,8,35.18,wholesale,East,0.0,False,2024-11-20,281.44,8,2024,11,47,2
17124,32,2024-11-20,1,516.69,online,East,0.0,False,2024-11-20,516.69,1,2024,11,47,2
17125,32,2024-11-20,5,439.19,online,West,15.0,False,2024-11-20,1866.56,5,2024,11,47,2
17719,33,2024-11-20,2,360.1,retail,South,10.0,False,2024-11-20,648.18,2,2024,11,47,2
17720,33,2024-11-20,23,340.09,retail,North,15.0,False,2024-11-20,6648.76,23,2024,11,47,2
18117,34,2024-11-20,1,281.0,retail,East,0.0,False,2024-11-20,281.0,1,2024,11,47,2
18118,34,2024-11-20,6,281.0,online,East,0.0,False,2024-11-20,1686.0,6,2024,11,47,2
18691,35,2024-11-20,15,31.15,retail,Central,5.0,False,2024-11-20,443.89,15,2024,11,47,2
19088,36,2024-11-20,5,179.35,retail,South,5.0,False,2024-11-20,851.91,5,2024,11,47,2
19457,37,2024-11-20,2,336.66,retail,North,10.0,False,2024-11-20,605.99,2,2024,11,47,2
20052,38,2024-11-20,1,91.43,retail,South,0.0,False,2024-11-20,91.43,1,2024,11,47,2
20647,39,2024-11-20,11,18.95,wholesale,North,0.0,False,2024-11-20,208.45,11,2024,11,47,2
21226,40,2024-11-20,2,338.86,retail,East,0.0,False,2024-11-20,677.72,2,2024,11,47,2
21227,40,2024-11-20,3,338.86,retail,South,0.0,False,2024-11-20,1016.58,3,2024,11,47,2
21228,40,2024-11-20,9,304.97,wholesale,South,10.0,False,2024-11-20,2470.26,9,2024,11,47,2
322,1,2024-11-21,2,867.24,online,South,0.0,False,2024-11-21,1734.48,2,2024,11,47,3
958,2,2024-11-21,4,60.95,retail,East,5.0,False,2024-11-21,231.61,4,2024,11,47,3
959,2,2024-11-21,2,64.16,wholesale,North,0.0,False,2024-11-21,128.32,2,2024,11,47,3
960,2,2024-11-21,14,57.74,retail,North,10.0,False,2024-11-21,727.52,14,2024,11,47,3
1555,3,2024-11-21,1,29.76,online,North,10.0,False,2024-11-21,26.78,1,2024,11,47,3
1556,3,2024-11-21,5,33.07,online,East,0.0,False,2024-11-21,165.35,5,2024,11,47,3
1897,4,2024-11-21,2,558.32,retail,Central,5.0,False,2024-11-21,1060.81,2,2024,11,47,3
2416,5,2024-11-21,2,444.46,retail,North,10.0,False,2024-11-21,800.03,2,2024,11,47,3
2417,5,2024-11-21,5,493.84,wholesale,East,0.0,False,2024-11-21,2469.2,5,2024,11,47,3
2418,5,2024-11-21,4,419.76,online,South,15.0,False,2024-11-21,1427.18,4,2024,11,47,3
3004,6,2024-11-21,2,260.43,retail,South,10.0,False,2024-11-21,468.77,2,2024,11,47,3
3605,7,2024-11-21,7,21.21,retail,East,5.0,False,2024-11-21,141.05,7,2024,11,47,3
3606,7,2024-11-21,12,20.1,wholesale,South,10.0,False,2024-11-21,217.08,12,2024,11,47,3
3607,7,2024-11-21,5,21.21,retail,East,5.0,False,2024-11-21,100.75,5,2024,11,47,3
4204,8,2024-11-21,2,127.14,online,North,0.0,False,2024-11-21,254.28,2,2024,11,47,3
4796,9,2024-11-21,5,231.93,online,East,5.0,False,2024-11-21,1101.67,5,2024,11,47,3
4797,9,2024-11-21,8,244.14,online,Central,0.0,True,2024-11-21,1953.12,0,2024,11,47,3
5280,10,2024-11-21,1,91.88,retail,Central,15.0,False,2024-11-21,78.1,1,2024,11,47,3
5873,11,2024-11-21,7,9.03,online,East,0.0,False,2024-11-21,63.21,7,2024,11,47,3
6245,12,2024-11-21,1,384.17,retail,Central,0.0,False,2024-11-21,384.17,1,2024,11,47,3
6537,13,2024-11-21,1,762.11,retail,North,0.0,False,2024-11-21,762.11,1,2024,11,47,3
