inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at,reorder_point,reorder_quantity,quantity_available,is_below_reorder
12867,36,2024-02-26,WH-003,81,19,False,127.29,2024-02-26,26,78,62,False
12868,36,2024-02-27,WH-003,76,0,False,130.94,2024-02-27,26,78,76,False
12869,36,2024-02-28,WH-003,75,4,False,128.01,2024-02-28,26,78,71,False
12870,36,2024-02-29,WH-003,70,12,False,129.82,2024-02-29,26,78,58,False
12871,36,2024-03-01,WH-003,67,12,False,134.17,2024-03-01,26,78,55,False
12872,36,2024-03-02,WH-003,66,15,False,131.71,2024-03-02,26,78,51,False
12873,36,2024-03-03,WH-003,64,11,False,133.29,2024-03-03,26,78,53,False
12874,36,2024-03-04,WH-003,60,12,False,130.4,2024-03-04,26,78,48,False
12875,36,2024-03-05,WH-003,57,6,False,130.44,2024-03-05,26,78,51,False
12876,36,2024-03-06,WH-003,55,9,False,128.83,2024-03-06,26,78,46,False
12877,36,2024-03-07,WH-003,52,11,False,133.86,2024-03-07,26,78,41,False
12878,36,2024-03-08,WH-003,49,2,False,131.02,2024-03-08,26,78,47,False
12879,36,2024-03-09,WH-003,48,3,False,129.31,2024-03-09,26,78,45,False
12880,36,2024-03-10,WH-003,47,0,False,134.39,2024-03-10,26,78,47,False
12881,36,2024-03-11,WH-003,44,9,False,130.76,2024-03-11,26,78,35,False
12882,36,2024-03-12,WH-003,40,8,False,130.77,2024-03-12,26,78,32,False
12883,36,2024-03-13,WH-003,38,5,False,129.95,2024-03-13,26,78,33,False
12884,36,2024-03-14,WH-003,33,2,False,132.67,2024-03-14,26,78,31,False
12885,36,2024-03-15,WH-003,28,5,False,131.57,2024-03-15,26,78,23,True
12886,36,2024-03-16,WH-003,27,3,False,128.81,2024-03-16,26,78,24,True
12887,36,2024-03-17,WH-003,25,0,True,127.44,2024-03-17,26,78,25,True
12888,36,2024-03-18,WH-003,22,5,False,127.66,2024-03-18,26,78,17,True
12889,36,2024-03-19,WH-003,20,3,False,133.75,2024-03-19,26,78,17,True
12890,36,2024-03-20,WH-003,16,3,False,128.83,2024-03-20,26,78,13,True
12891,36,2024-03-21,WH-003,15,3,False,131.05,2024-03-21,26,78,12,True
12892,36,2024-03-22,WH-003,13,1,False,129.92,2024-03-22,26,78,12,True
12893,36,2024-03-23,WH-003,13,2,False,129.49,2024-03-23,26,78,11,True
12894,36,2024-03-24,WH-003,11,2,False,131.33,2024-03-24,26,78,9,True
12895,36,2024-03-25,WH-003,88,18,False,127.73,2024-03-25,26,78,70,False
12896,36,2024-03-26,WH-003,86,1,False,131.96,2024-03-26,26,78,85,False
12897,36,2024-03-27,WH-003,84,20,False,134.01,2024-03-27,26,78,64,False
12898,36,2024-03-28,WH-003,83,17,False,129.92,2024-03-28,26,78,66,False
12899,36,2024-03-29,WH-003,80,5,False,130.0,2024-03-29,26,78,75,False
12900,36,2024-03-30,WH-003,78,8,False,128.16,2024-03-30,26,78,70,False
12901,36,2024-03-31,WH-003,76,2,False,133.4,2024-03-31,26,78,74,False
12902,36,2024-04-01,WH-003,73,8,False,127.45,2024-04-01,26,78,65,False
12903,36,2024-04-02,WH-003,72,4,False,133.15,2024-04-02,26,78,68,False
12904,36,2024-04-03,WH-003,68,17,False,133.59,2024-04-03,26,78,51,False
12905,36,2024-04-04,WH-003,66,15,False,131.76,2024-04-04,26,78,51,False
12906,36,2024-04-05,WH-003,63,8,False,129.08,2024-04-05,26,78,55,False
12907,36,2024-04-06,WH-003,60,7,False,129.29,2024-04-06,26,78,53,False
12908,36,2024-04-07,WH-003,59,12,False,133.82,2024-04-07,26,78,47,False
12909,36,2024-04-08,WH-003,57,2,False,132.06,2024-04-08,26,78,55,False
12910,36,2024-04-09,WH-003,56,6,False,128.36,2024-04-09,26,78,50,False
12911,36,2024-04-10,WH-003,54,7,False,128.31,2024-04-10,26,78,47,False
12912,36,2024-04-11,WH-003,49,9,False,130.54,2024-04-11,26,78,40,False
12913,36,2024-04-12,WH-003,48,6,False,133.59,2024-04-12,26,78,42,False
12914,36,2024-04-13,WH-003,44,7,False,131.28,2024-04-13,26,78,37,False
12915,36,2024-04-14,WH-003,41,10,False,132.9,2024-04-14,26,78,31,False
12916,36,2024-04-15,WH-003,38,0,False,128.45,2024-04-15,26,78,38,False
12917,36,2024-04-16,WH-003,36,5,False,128.67,2024-04-16,26,78,31,False
12918,36,2024-04-17,WH-003,34,5,False,126.94,2024-04-17,26,78,29,False
12919,36,2024-04-18,WH-003,30,5,False,132.09,2024-04-18,26,78,25,True
12920,36,2024-04-19,WH-003,28,7,False,127.58,2024-04-19,26,78,21,True
12921,36,2024-04-20,WH-003,27,4,False,132.98,2024-04-20,26,78,23,True
12922,36,2024-04-21,WH-003,24,1,True,127.95,2024-04-21,26,78,23,True
12923,36,2024-04-22,WH-003,23,1,False,131.19,2024-04-22,26,78,22,True
12924,36,2024-04-23,WH-003,19,0,False,132.82,2024-04-23,26,78,19,True
12925,36,2024-04-24,WH-003,16,1,False,129.56,2024-04-24,26,78,15,True
12926,36,2024-04-25,WH-003,12,2,False,133.74,2024-04-25,26,78,10,True
12927,36,2024-04-26,WH-003,7,1,False,131.21,2024-04-26,26,78,6,True
12928,36,2024-04-27,WH-003,5,0,False,133.88,2024-04-27,26,78,5,True
12929,36,2024-04-28,WH-003,4,1,False,129.18,2024-04-28,26,78,3,True
12930,36,2024-04-29,WH-003,3,0,False,130.32,2024-04-29,26,78,3,True
12931,36,2024-04-30,WH-003,0,0,False,130.35,2024-04-30,26,78,0,True
12932,36,2024-05-01,WH-003,0,0,False,131.92,2024-05-01,26,78,0,True
12933,36,2024-05-02,WH-003,0,0,False,127.14,2024-05-02,26,78,0,True
12934,36,2024-05-03,WH-003,0,0,False,133.35,2024-05-03,26,78,0,True
12935,36,2024-05-04,WH-003,0,0,False,131.77,2024-05-04,26,78,0,True
12936,36,2024-05-05,WH-003,0,0,False,131.77,2024-05-05,26,78,0,True
12937,36,2024-05-06,WH-003,0,0,False,126.99,2024-05-06,26,78,0,True
12938,36,2024-05-07,WH-003,0,0,False,128.17,2024-05-07,26,78,0,True
12939,36,2024-05-08,WH-003,0,0,False,130.0,2024-05-08,26,78,0,True
12940,36,2024-05-09,WH-003,0,0,False,127.21,2024-05-09,26,78,0,True
12941,36,2024-05-10,WH-003,76,16,False,132.55,2024-05-10,26,78,60,False
12942,36,2024-05-11,WH-003,73,4,False,132.7,2024-05-11,26,78,69,False
12943,36,2024-05-12,WH-003,69,6,False,128.56,2024-05-12,26,78,63,False
12944,36,2024-05-13,WH-003,68,1,False,130.41,2024-05-13,26,78,67,False
12945,36,2024-05-14,WH-003,66,16,False,126.88,2024-05-14,26,78,50,False
12946,36,2024-05-15,WH-003,65,9,False,131.7,2024-05-15,26,78,56,False
12947,36,2024-05-16,WH-003,60,7,False,127.57,2024-05-16,26,78,53,False
12948,36,2024-05-17,WH-003,57,8,False,130.59,2024-05-17,26,78,49,False
12949,36,2024-05-18,WH-003,55,0,False,130.94,2024-05-18,26,78,55,False
12950,36,2024-05-19,WH-003,54,12,False,130.56,2024-05-19,26,78,42,False
12951,36,2024-05-20,WH-003,51,5,False,133.65,2024-05-20,26,78,46,False
12952,36,2024-05-21,WH-003,48,3,False,133.89,2024-05-21,26,78,45,False
12953,36,2024-05-22,WH-003,43,1,False,128.2,2024-05-22,26,78,42,False
12954,36,2024-05-23,WH-003,40,10,False,130.47,2024-05-23,26,78,30,False
12955,36,2024-05-24,WH-003,39,5,False,132.5,2024-05-24,26,78,34,False
12956,36,2024-05-25,WH-003,37,1,False,134.21,2024-05-25,26,78,36,False
12957,36,2024-05-26,WH-003,36,3,False,127.58,2024-05-26,26,78,33,False
12958,36,2024-05-27,WH-003,35,2,False,130.86,2024-05-27,26,78,33,False
12959,36,2024-05-28,WH-003,31,4,False,126.77,2024-05-28,26,78,27,False
12960,36,2024-05-29,WH-003,29,0,False,134.06,2024-05-29,26,78,29,False
12961,36,2024-05-30,WH-003,27,1,False,130.39,2024-05-30,26,78,26,True
12962,36,2024-05-31,WH-003,20,5,True,127.41,2024-05-31,26,78,15,True
12963,36,2024-06-01,WH-003,17,2,False,133.98,2024-06-01,26,78,15,True
12964,36,2024-06-02,WH-003,15,0,False,132.36,2024-06-02,26,78,15,True
12965,36,2024-06-03,WH-003,12,1,False,127.16,2024-06-03,26,78,11,True
12966,36,2024-06-04,WH-003,8,0,False,129.68,2024-06-04,26,78,8,True
12967,36,2024-06-05,WH-003,6,1,False,130.97,2024-06-05,26,78,5,True
12968,36,2024-06-06,WH-003,5,0,False,130.96,2024-06-06,26,78,5,True
12969,36,2024-06-07,WH-003,4,1,False,132.49,2024-06-07,26,78,3,True
12970,36,2024-06-08,WH-003,81,0,False,130.89,2024-06-08,26,78,81,False
12971,36,2024-06-09,WH-003,79,0,False,130.35,2024-06-09,26,78,79,False
12972,36,2024-06-10,WH-003,77,11,False,127.55,2024-06-10,26,78,66,False
12973,36,2024-06-11,WH-003,76,6,False,126.86,2024-06-11,26,78,70,False
12974,36,2024-06-12,WH-003,72,8,False,129.31,2024-06-12,26,78,64,False
12975,36,2024-06-13,WH-003,70,8,False,126.83,2024-06-13,26,78,62,False
12976,36,2024-06-14,WH-003,67,2,False,133.98,2024-06-14,26,78,65,False
12977,36,2024-06-15,WH-003,66,13,False,127.25,2024-06-15,26,78,53,False
12978,36,2024-06-16,WH-003,63,13,False,127.89,2024-06-16,26,78,50,False
12979,36,2024-06-17,WH-003,60,12,False,128.57,2024-06-17,26,78,48,False
12980,36,2024-06-18,WH-003,57,5,False,131.17,2024-06-18,26,78,52,False
12981,36,2024-06-19,WH-003,54,1,False,129.69,2024-06-19,26,78,53,False
12982,36,2024-06-20,WH-003,54,13,False,131.35,2024-06-20,26,78,41,False
12983,36,2024-06-21,WH-003,54,12,False,128.4,2024-06-21,26,78,42,False
12984,36,2024-06-22,WH-003,54,6,False,133.37,2024-06-22,26,78,48,False
12985,36,2024-06-23,WH-003,54,10,False,128.64,2024-06-23,26,78,44,False
12986,36,2024-06-24,WH-003,54,2,False,132.36,2024-06-24,26,78,52,False
12987,36,2024-06-25,WH-003,54,5,False,132.17,2024-06-25,26,78,49,False
12988,36,2024-06-26,WH-003,54,11,False,131.8,2024-06-26,26,78,43,False
12989,36,2024-06-27,WH-003,54,12,False,128.45,2024-06-27,26,78,42,False
12990,36,2024-06-28,WH-003,54,4,False,129.8,2024-06-28,26,78,50,False
12991,36,2024-06-29,WH-003,54,5,False,129.77,2024-06-29,26,78,49,False
12992,36,2024-06-30,WH-003,53,9,False,130.62,2024-06-30,26,78,44,False
12993,36,2024-07-01,WH-003,49,3,False,130.47,2024-07-01,26,78,46,False
12994,36,2024-07-02,WH-003,47,7,False,134.19,2024-07-02,26,78,40,False
12995,36,2024-07-03,WH-003,45,7,False,127.0,2024-07-03,26,78,38,False
12996,36,2024-07-04,WH-003,40,1,False,129.73,2024-07-04,26,78,39,False
12997,36,2024-07-05,WH-003,36,8,False,127.4,2024-07-05,26,78,28,False
12998,36,2024-07-06,WH-003,34,8,False,130.92,2024-07-06,26,78,26,True
12999,36,2024-07-07,WH-003,32,7,False,128.88,2024-07-07,26,78,25,True
13000,36,2024-07-08,WH-003,29,2,False,129.22,2024-07-08,26,78,27,False
13001,36,2024-07-09,WH-003,29,2,False,134.12,2024-07-09,26,78,27,False
13002,36,2024-07-10,WH-003,29,5,False,126.72,2024-07-10,26,78,24,True
13003,36,2024-07-11,WH-003,29,1,False,133.91,2024-07-11,26,78,28,False
13004,36,2024-07-12,WH-003,29,6,False,131.14,2024-07-12,26,78,23,True
13005,36,2024-07-13,WH-003,29,7,False,132.53,2024-07-13,26,78,22,True
13006,36,2024-07-14,WH-003,26,5,True,128.47,2024-07-14,26,78,21,True
13007,36,2024-07-15,WH-003,25,0,False,133.5,2024-07-15,26,78,25,True
13008,36,2024-07-16,WH-003,24,1,False,130.47,2024-07-16,26,78,23,True
13009,36,2024-07-17,WH-003,23,3,False,134.4,2024-07-17,26,78,20,True
13010,36,2024-07-18,WH-003,20,0,False,128.75,2024-07-18,26,78,20,True
13011,36,2024-07-19,WH-003,19,2,False,127.96,2024-07-19,26,78,17,True
13012,36,2024-07-20,WH-003,17,4,False,131.42,2024-07-20,26,78,13,True
13013,36,2024-07-21,WH-003,16,1,False,132.9,2024-07-21,26,78,15,True
13014,36,2024-07-22,WH-003,91,15,False,130.83,2024-07-22,26,78,76,False
13015,36,2024-07-23,WH-003,89,21,False,128.74,2024-07-23,26,78,68,False
13016,36,2024-07-24,WH-003,86,4,False,133.52,2024-07-24,26,78,82,False
13017,36,2024-07-25,WH-003,82,18,False,131.93,2024-07-25,26,78,64,False
13018,36,2024-07-26,WH-003,80,10,False,129.57,2024-07-26,26,78,70,False
13019,36,2024-07-27,WH-003,78,19,False,131.58,2024-07-27,26,78,59,False
13020,36,2024-07-28,WH-003,76,12,False,132.49,2024-07-28,26,78,64,False
13021,36,2024-07-29,WH-003,73,8,False,127.96,2024-07-29,26,78,65,False
13022,36,2024-07-30,WH-003,72,13,False,133.62,2024-07-30,26,78,59,False
13023,36,2024-07-31,WH-003,69,15,False,131.67,2024-07-31,26,78,54,False
13024,36,2024-08-01,WH-003,64,9,False,132.09,2024-08-01,26,78,55,False
13025,36,2024-08-02,WH-003,64,3,False,131.3,2024-08-02,26,78,61,False
13026,36,2024-08-03,WH-003,64,15,False,128.86,2024-08-03,26,78,49,False
13027,36,2024-08-04,WH-003,64,0,False,127.19,2024-08-04,26,78,64,False
13028,36,2024-08-05,WH-003,64,11,False,127.75,2024-08-05,26,78,53,False
13029,36,2024-08-06,WH-003,64,8,False,129.24,2024-08-06,26,78,56,False
13030,36,2024-08-07,WH-003,64,3,False,134.18,2024-08-07,26,78,61,False
13031,36,2024-08-08,WH-003,64,3,False,128.16,2024-08-08,26,78,61,False
13032,36,2024-08-09,WH-003,60,2,False,127.42,2024-08-09,26,78,58,False
13033,36,2024-08-10,WH-003,59,5,False,134.39,2024-08-10,26,78,54,False
13034,36,2024-08-11,WH-003,58,2,False,128.79,2024-08-11,26,78,56,False
13035,36,2024-08-12,WH-003,54,7,False,132.43,2024-08-12,26,78,47,False
13036,36,2024-08-13,WH-003,53,11,False,131.87,2024-08-13,26,78,42,False
13037,36,2024-08-14,WH-003,50,0,False,129.96,2024-08-14,26,78,50,False
13038,36,2024-08-15,WH-003,49,9,False,129.86,2024-08-15,26,78,40,False
13039,36,2024-08-16,WH-003,46,0,False,127.19,2024-08-16,26,78,46,False
13040,36,2024-08-17,WH-003,45,1,False,132.73,2024-08-17,26,78,44,False
13041,36,2024-08-18,WH-003,43,10,False,130.72,2024-08-18,26,78,33,False
13042,36,2024-08-19,WH-003,40,10,False,128.85,2024-08-19,26,78,30,False
13043,36,2024-08-20,WH-003,35,3,False,130.69,2024-08-20,26,78,32,False
13044,36,2024-08-21,WH-003,32,5,False,130.88,2024-08-21,26,78,27,False
13045,36,2024-08-22,WH-003,30,7,False,133.3,2024-08-22,26,78,23,True
13046,36,2024-08-23,WH-003,25,2,True,128.84,2024-08-23,26,78,23,True
13047,36,2024-08-24,WH-003,24,6,False,128.7,2024-08-24,26,78,18,True
13048,36,2024-08-25,WH-003,23,0,False,128.66,2024-08-25,26,78,23,True
13049,36,2024-08-26,WH-003,21,2,False,126.72,2024-08-26,26,78,19,True
13050,36,2024-08-27,WH-003,18,1,False,127.63,2024-08-27,26,78,17,True
13051,36,2024-08-28,WH-003,16,1,False,131.33,2024-08-28,26,78,15,True
13052,36,2024-08-29,WH-003,15,0,False,129.35,2024-08-29,26,78,15,True
13053,36,2024-08-30,WH-003,14,1,False,129.48,2024-08-30,26,78,13,True
13054,36,2024-08-31,WH-003,10,1,False,131.45,2024-08-31,26,78,9,True
13055,36,2024-09-01,WH-003,9,0,False,132.84,2024-09-01,26,78,9,True
13056,36,2024-09-02,WH-003,6,1,False,133.13,2024-09-02,26,78,5,True
13057,36,2024-09-03,WH-003,4,1,False,133.03,2024-09-03,26,78,3,True
13058,36,2024-09-04,WH-003,3,0,False,127.81,2024-09-04,26,78,3,True
13059,36,2024-09-05,WH-003,1,0,False,130.21,2024-09-05,26,78,1,True
13060,36,2024-09-06,WH-003,0,0,False,128.57,2024-09-06,26,78,0,True
13061,36,2024-09-07,WH-003,0,0,False,134.33,2024-09-07,26,78,0,True
13062,36,2024-09-08,WH-003,0,0,False,129.9,2024-09-08,26,78,0,True
13063,36,2024-09-09,WH-003,0,0,False,131.25,2024-09-09,26,78,0,True
13064,36,2024-09-10,WH-003,74,8,False,133.09,2024-09-10,26,78,66,False
13065,36,2024-09-11,WH-003,69,4,False,129.85,2024-09-11,26,78,65,False
13066,36,2024-09-12,WH-003,67,6,False,130.58,2024-09-12,26,78,61,False
13067,36,2024-09-13,WH-003,65,12,False,129.76,2024-09-13,26,78,53,False
13068,36,2024-09-14,WH-003,62,14,False,127.95,2024-09-14,26,78,48,False
13069,36,2024-09-15,WH-003,58,4,False,130.56,2024-09-15,26,78,54,False
13070,36,2024-09-16,WH-003,56,2,False,132.25,2024-09-16,26,78,54,False
13071,36,2024-09-17,WH-003,52,9,False,130.82,2024-09-17,26,78,43,False
13072,36,2024-09-18,WH-003,48,5,False,130.48,2024-09-18,26,78,43,False
13073,36,2024-09-19,WH-003,47,8,False,127.55,2024-09-19,26,78,39,False
13074,36,2024-09-20,WH-003,43,9,False,132.93,2024-09-20,26,78,34,False
13075,36,2024-09-21,WH-003,40,3,False,129.72,2024-09-21,26,78,37,False
13076,36,2024-09-22,WH-003,37,1,False,132.32,2024-09-22,26,78,36,False
13077,36,2024-09-23,WH-003,34,8,False,127.08,2024-09-23,26,78,26,True
13078,36,2024-09-24,WH-003,29,3,False,127.52,2024-09-24,26,78,26,True
13079,36,2024-09-25,WH-003,28,7,False,129.44,2024-09-25,26,78,21,True
13080,36,2024-09-26,WH-003,25,6,True,127.15,2024-09-26,26,78,19,True
13081,36,2024-09-27,WH-003,24,1,False,132.38,2024-09-27,26,78,23,True
13082,36,2024-09-28,WH-003,21,5,False,131.2,2024-09-28,26,78,16,True
13083,36,2024-09-29,WH-003,20,5,False,127.63,2024-09-29,26,78,15,True
13084,36,2024-09-30,WH-003,17,3,False,133.95,2024-09-30,26,78,14,True
13085,36,2024-10-01,WH-003,16,4,False,128.36,2024-10-01,26,78,12,True
13086,36,2024-10-02,WH-003,15,3,False,131.61,2024-10-02,26,78,12,True
13087,36,2024-10-03,WH-003,13,2,False,129.6,2024-10-03,26,78,11,True
13088,36,2024-10-04,WH-003,87,15,False,134.01,2024-10-04,26,78,72,False
13089,36,2024-10-05,WH-003,85,19,False,129.15,2024-10-05,26,78,66,False
13090,36,2024-10-06,WH-003,81,4,False,131.11,2024-10-06,26,78,77,False
13091,36,2024-10-07,WH-003,80,6,False,127.75,2024-10-07,26,78,74,False
13092,36,2024-10-08,WH-003,79,3,False,131.1,2024-10-08,26,78,76,False
13093,36,2024-10-09,WH-003,78,2,False,130.28,2024-10-09,26,78,76,False
13094,36,2024-10-10,WH-003,75,9,False,133.76,2024-10-10,26,78,66,False
13095,36,2024-10-11,WH-003,74,3,False,133.98,2024-10-11,26,78,71,False
13096,36,2024-10-12,WH-003,73,13,False,127.4,2024-10-12,26,78,60,False
13097,36,2024-10-13,WH-003,71,2,False,127.03,2024-10-13,26,78,69,False
13098,36,2024-10-14,WH-003,68,6,False,132.14,2024-10-14,26,78,62,False
13099,36,2024-10-15,WH-003,67,7,False,131.69,2024-10-15,26,78,60,False
13100,36,2024-10-16,WH-003,65,15,False,128.82,2024-10-16,26,78,50,False
13101,36,2024-10-17,WH-003,63,13,False,127.46,2024-10-17,26,78,50,False
13102,36,2024-10-18,WH-003,61,5,False,131.98,2024-10-18,26,78,56,False
13103,36,2024-10-19,WH-003,60,3,False,128.75,2024-10-19,26,78,57,False
13104,36,2024-10-20,WH-003,60,8,False,132.56,2024-10-20,26,78,52,False
13105,36,2024-10-21,WH-003,57,10,False,129.48,2024-10-21,26,78,47,False
13106,36,2024-10-22,WH-003,55,13,False,127.57,2024-10-22,26,78,42,False
13107,36,2024-10-23,WH-003,52,10,False,131.84,2024-10-23,26,78,42,False
13108,36,2024-10-24,WH-003,50,7,False,131.32,2024-10-24,26,78,43,False
13109,36,2024-10-25,WH-003,46,9,False,132.35,2024-10-25,26,78,37,False
13110,36,2024-10-26,WH-003,44,5,False,129.08,2024-10-26,26,78,39,False
13111,36,2024-10-27,WH-003,42,4,False,134.13,2024-10-27,26,78,38,False
13112,36,2024-10-28,WH-003,38,3,False,132.22,2024-10-28,26,78,35,False
13113,36,2024-10-29,WH-003,31,0,False,129.54,2024-10-29,26,78,31,False
13114,36,2024-10-30,WH-003,28,0,False,132.9,2024-10-30,26,78,28,False
13115,36,2024-10-31,WH-003,25,2,True,133.0,2024-10-31,26,78,23,True
13116,36,2024-11-01,WH-003,24,1,False,129.09,2024-11-01,26,78,23,True
13117,36,2024-11-02,WH-003,21,4,False,129.96,2024-11-02,26,78,17,True
13118,36,2024-11-03,WH-003,19,2,False,130.3,2024-11-03,26,78,17,True
13119,36,2024-11-04,WH-003,12,0,False,126.82,2024-11-04,26,78,12,True
13120,36,2024-11-05,WH-003,10,0,False,128.33,2024-11-05,26,78,10,True
13121,36,2024-11-06,WH-003,7,0,False,129.97,2024-11-06,26,78,7,True
13122,36,2024-11-07,WH-003,2,0,False,127.98,2024-11-07,26,78,2,True
13123,36,2024-11-08,WH-003,78,13,False,132.99,2024-11-08,26,78,65,False
13124,36,2024-11-09,WH-003,76,9,False,130.9,2024-11-09,26,78,67,False
13125,36,2024-11-10,WH-003,75,5,False,127.62,2024-11-10,26,78,70,False
13126,36,2024-11-11,WH-003,71,11,False,129.09,2024-11-11,26,78,60,False
13127,36,2024-11-12,WH-003,69,4,False,131.15,2024-11-12,26,78,65,False
13128,36,2024-11-13,WH-003,61,3,False,130.36,2024-11-13,26,78,58,False
13129,36,2024-11-14,WH-003,54,4,False,129.61,2024-11-14,26,78,50,False
13130,36,2024-11-15,WH-003,48,3,False,133.99,2024-11-15,26,78,45,False
13131,36,2024-11-16,WH-003,46,9,False,134.39,2024-11-16,26,78,37,False
13132,36,2024-11-17,WH-003,43,2,False,131.73,2024-11-17,26,78,41,False
13133,36,2024-11-18,WH-003,40,6,False,127.21,2024-11-18,26,78,34,False
13134,36,2024-11-19,WH-003,37,9,False,130.61,2024-11-19,26,78,28,False
13135,36,2024-11-20,WH-003,32,0,False,133.77,2024-11-20,26,78,32,False
13136,36,2024-11-21,WH-003,31,4,False,129.39,2024-11-21,26,78,27,False
13137,36,2024-11-22,WH-003,30,1,False,131.62,2024-11-22,26,78,29,False
13138,36,2024-11-23,WH-003,26,3,True,128.83,2024-11-23,26,78,23,True
13139,36,2024-11-24,WH-003,25,2,False,126.78,2024-11-24,26,78,23,True
13140,36,2024-11-25,WH-003,22,0,False,129.76,2024-11-25,26,78,22,True
13141,36,2024-11-26,WH-003,21,0,False,128.52,2024-11-26,26,78,21,True
13142,36,2024-11-27,WH-003,16,0,False,128.03,2024-11-27,26,78,16,True
13143,36,2024-11-28,WH-003,12,2,False,128.85,2024-11-28,26,78,10,True
13144,36,2024-11-29,WH-003,1,0,False,130.55,2024-11-29,26,78,1,True
13145,36,2024-11-30,WH-003,0,0,False,133.52,2024-11-30,26,78,0,True
13146,36,2024-12-01,WH-003,74,8,False,133.63,2024-12-01,26,78,66,False
13147,36,2024-12-02,WH-003,71,17,False,127.15,2024-12-02,26,78,54,False
13148,36,2024-12-03,WH-003,70,2,False,129.1,2024-12-03,26,78,68,False
13149,36,2024-12-04,WH-003,67,5,False,126.67,2024-12-04,26,78,62,False
13150,36,2024-12-05,WH-003,65,2,False,129.3,2024-12-05,26,78,63,False
13151,36,2024-12-06,WH-003,60,6,False,128.96,2024-12-06,26,78,54,False
13152,36,2024-12-07,WH-003,59,0,False,130.02,2024-12-07,26,78,59,False
13153,36,2024-12-08,WH-003,58,11,False,133.02,2024-12-08,26,78,47,False
13154,36,2024-12-09,WH-003,52,6,False,131.13,2024-12-09,26,78,46,False
13155,36,2024-12-10,WH-003,50,0,False,131.33,2024-12-10,26,78,50,False
13156,36,2024-12-11,WH-003,47,6,False,133.11,2024-12-11,26,78,41,False
13157,36,2024-12-12,WH-003,43,10,False,134.22,2024-12-12,26,78,33,False
13158,36,2024-12-13,WH-003,39,6,False,133.68,2024-12-13,26,78,33,False
13159,36,2024-12-14,WH-003,35,6,False,132.95,2024-12-14,26,78,29,False
13160,36,2024-12-15,WH-003,34,1,False,127.02,2024-12-15,26,78,33,False
13161,36,2024-12-16,WH-003,29,0,False,131.15,2024-12-16,26,78,29,False
13162,36,2024-12-17,WH-003,28,3,False,127.01,2024-12-17,26,78,25,True
13163,36,2024-12-18,WH-003,25,6,True,130.62,2024-12-18,26,78,19,True
13164,36,2024-12-19,WH-003,23,4,False,133.99,2024-12-19,26,78,19,True
13165,36,2024-12-20,WH-003,21,2,False,127.86,2024-12-20,26,78,19,True
13166,36,2024-12-21,WH-003,20,2,False,129.1,2024-12-21,26,78,18,True
13167,36,2024-12-22,WH-003,19,4,False,127.95,2024-12-22,26,78,15,True
13168,36,2024-12-23,WH-003,14,0,False,129.78,2024-12-23,26,78,14,True
13169,36,2024-12-24,WH-003,5,1,False,128.79,2024-12-24,26,78,4,True
13170,36,2024-12-25,WH-003,4,0,False,127.76,2024-12-25,26,78,4,True
13171,36,2024-12-26,WH-003,81,20,False,128.07,2024-12-26,26,78,61,False
13172,36,2024-12-27,WH-003,76,5,False,127.7,2024-12-27,26,78,71,False
13173,36,2024-12-28,WH-003,75,16,False,130.58,2024-12-28,26,78,59,False
13174,36,2024-12-29,WH-003,74,10,False,127.84,2024-12-29,26,78,64,False
13175,36,2024-12-30,WH-003,72,10,False,132.0,2024-12-30,26,78,62,False
13176,36,2024-12-31,WH-003,66,9,False,129.36,2024-12-31,26,78,57,False
13177,37,2024-01-01,WH-003,75,6,False,291.79,2024-01-01,26,52,69,False
13178,37,2024-01-02,WH-003,73,15,False,294.92,2024-01-02,26,52,58,False
13179,37,2024-01-03,WH-003,68,8,False,291.35,2024-01-03,26,52,60,False
13180,37,2024-01-04,WH-003,64,6,False,300.36,2024-01-04,26,52,58,False
13181,37,2024-01-05,WH-003,60,2,False,297.2,2024-01-05,26,52,58,False
13182,37,2024-01-06,WH-003,57,10,False,296.49,2024-01-06,26,52,47,False
13183,37,2024-01-07,WH-003,54,3,False,295.0,2024-01-07,26,52,51,False
13184,37,2024-01-08,WH-003,51,4,False,300.33,2024-01-08,26,52,47,False
13185,37,2024-01-09,WH-003,50,10,False,300.99,2024-01-09,26,52,40,False
13186,37,2024-01-10,WH-003,48,8,False,299.33,2024-01-10,26,52,40,False
13187,37,2024-01-11,WH-003,42,8,False,306.17,2024-01-11,26,52,34,False
13188,37,2024-01-12,WH-003,37,5,False,295.53,2024-01-12,26,52,32,False
13189,37,2024-01-13,WH-003,35,4,False,291.46,2024-01-13,26,52,31,False
13190,37,2024-01-14,WH-003,34,2,False,296.06,2024-01-14,26,52,32,False
13191,37,2024-01-15,WH-003,31,5,False,290.58,2024-01-15,26,52,26,True
13192,37,2024-01-16,WH-003,30,3,False,302.26,2024-01-16,26,52,27,False
13193,37,2024-01-17,WH-003,27,6,False,290.02,2024-01-17,26,52,21,True
13194,37,2024-01-18,WH-003,26,1,True,301.72,2024-01-18,26,52,25,True
13195,37,2024-01-19,WH-003,20,2,False,293.19,2024-01-19,26,52,18,True
13196,37,2024-01-20,WH-003,18,0,False,300.65,2024-01-20,26,52,18,True
13197,37,2024-01-21,WH-003,17,4,False,305.34,2024-01-21,26,52,13,True
