inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at
11135,31,2024-06-03,WH-001,364,14,False,21.31,2024-06-03
11136,31,2024-06-04,WH-001,346,46,False,22.44,2024-06-04
11137,31,2024-06-05,WH-001,304,10,False,22.19,2024-06-05
11138,31,2024-06-06,WH-001,298,19,False,21.16,2024-06-06
11139,31,2024-06-07,WH-001,260,17,False,21.73,2024-06-07
11140,31,2024-06-08,WH-001,229,6,False,22.04,2024-06-08
11141,31,2024-06-09,WH-001,227,49,False,21.98,2024-06-09
11142,31,2024-06-10,WH-001,188,23,True,21.64,2024-06-10
11143,31,2024-06-11,WH-001,179,43,False,21.18,2024-06-11
11144,31,2024-06-12,WH-001,166,35,False,22.14,2024-06-12
11145,31,2024-06-13,WH-001,147,10,False,21.5,2024-06-13
11146,31,2024-06-14,WH-001,140,27,False,21.19,2024-06-14
11147,31,2024-06-15,WH-001,112,5,False,21.99,2024-06-15
11148,31,2024-06-16,WH-001,99,6,False,22.29,2024-06-16
11149,31,2024-06-17,WH-001,477,84,False,21.17,2024-06-17
11150,31,2024-06-18,WH-001,434,28,False,21.63,2024-06-18
11151,31,2024-06-19,WH-001,399,16,False,21.3,2024-06-19
11152,31,2024-06-20,WH-001,354,75,False,21.18,2024-06-20
11153,31,2024-06-21,WH-001,318,40,False,22.21,2024-06-21
11154,31,2024-06-22,WH-001,287,59,False,21.55,2024-06-22
11155,31,2024-06-23,WH-001,277,17,False,21.69,2024-06-23
11156,31,2024-06-24,WH-001,257,59,False,21.81,2024-06-24
11157,31,2024-06-25,WH-001,234,31,False,21.74,2024-06-25
11158,31,2024-06-26,WH-001,204,50,True,21.6,2024-06-26
11159,31,2024-06-27,WH-001,184,38,False,21.32,2024-06-27
11160,31,2024-06-28,WH-001,179,15,False,22.14,2024-06-28
11161,31,2024-06-29,WH-001,158,9,False,21.73,2024-06-29
11162,31,2024-06-30,WH-001,151,17,False,21.91,2024-06-30
11163,31,2024-07-01,WH-001,122,15,False,21.53,2024-07-01
11164,31,2024-07-02,WH-001,86,19,False,22.32,2024-07-02
11165,31,2024-07-03,WH-001,475,109,False,21.86,2024-07-03
11166,31,2024-07-04,WH-001,464,78,False,21.75,2024-07-04
11167,31,2024-07-05,WH-001,440,104,False,22.03,2024-07-05
11168,31,2024-07-06,WH-001,421,72,False,21.47,2024-07-06
11169,31,2024-07-07,WH-001,398,33,False,21.68,2024-07-07
11170,31,2024-07-08,WH-001,370,18,False,22.07,2024-07-08
11171,31,2024-07-09,WH-001,315,29,False,21.52,2024-07-09
11172,31,2024-07-10,WH-001,270,59,False,21.26,2024-07-10
11173,31,2024-07-11,WH-001,235,1,False,22.2,2024-07-11
11174,31,2024-07-12,WH-001,190,16,True,21.26,2024-07-12
11175,31,2024-07-13,WH-001,153,18,False,21.77,2024-07-13
11176,31,2024-07-14,WH-001,132,12,False,22.39,2024-07-14
11177,31,2024-07-15,WH-001,108,15,False,21.69,2024-07-15
11178,31,2024-07-16,WH-001,95,22,False,22.42,2024-07-16
11179,31,2024-07-17,WH-001,65,11,False,22.25,2024-07-17
11180,31,2024-07-18,WH-001,0,0,False,22.32,2024-07-18
11181,31,2024-07-19,WH-001,413,22,False,21.91,2024-07-19
11182,31,2024-07-20,WH-001,407,27,False,22.09,2024-07-20
11183,31,2024-07-21,WH-001,376,69,False,22.35,2024-07-21
11184,31,2024-07-22,WH-001,347,76,False,21.52,2024-07-22
11185,31,2024-07-23,WH-001,283,0,False,21.46,2024-07-23
11186,31,2024-07-24,WH-001,250,12,False,22.43,2024-07-24
11187,31,2024-07-25,WH-001,236,0,False,21.44,2024-07-25
11188,31,2024-07-26,WH-001,221,47,False,21.56,2024-07-26
11189,31,2024-07-27,WH-001,188,17,True,22.43,2024-07-27
11190,31,2024-07-28,WH-001,187,22,False,22.44,2024-07-28
11191,31,2024-07-29,WH-001,141,10,False,21.5,2024-07-29
11192,31,2024-07-30,WH-001,82,13,False,22.29,2024-07-30
11193,31,2024-07-31,WH-001,35,7,False,21.65,2024-07-31
11194,31,2024-08-01,WH-001,0,0,False,21.41,2024-08-01
11195,31,2024-08-02,WH-001,0,0,False,21.44,2024-08-02
11196,31,2024-08-03,WH-001,397,69,False,22.06,2024-08-03
11197,31,2024-08-04,WH-001,350,41,False,22.37,2024-08-04
11198,31,2024-08-05,WH-001,345,85,False,21.72,2024-08-05
11199,31,2024-08-06,WH-001,281,28,False,21.36,2024-08-06
11200,31,2024-08-07,WH-001,224,0,False,21.3,2024-08-07
11201,31,2024-08-08,WH-001,165,33,True,21.82,2024-08-08
11202,31,2024-08-09,WH-001,105,19,False,22.1,2024-08-09
11203,31,2024-08-10,WH-001,93,17,False,21.35,2024-08-10
11204,31,2024-08-11,WH-001,75,0,False,21.47,2024-08-11
11205,31,2024-08-12,WH-001,63,15,False,22.42,2024-08-12
11206,31,2024-08-13,WH-001,0,0,False,21.79,2024-08-13
11207,31,2024-08-14,WH-001,0,0,False,21.27,2024-08-14
11208,31,2024-08-15,WH-001,0,0,False,21.41,2024-08-15
11209,31,2024-08-16,WH-001,0,0,False,21.17,2024-08-16
11210,31,2024-08-17,WH-001,0,0,False,21.67,2024-08-17
11211,31,2024-08-18,WH-001,0,0,False,22.05,2024-08-18
11212,31,2024-08-19,WH-001,0,0,False,21.46,2024-08-19
11213,31,2024-08-20,WH-001,0,0,False,21.99,2024-08-20
11214,31,2024-08-21,WH-001,0,0,False,21.71,2024-08-21
11215,31,2024-08-22,WH-001,367,58,False,21.75,2024-08-22
11216,31,2024-08-23,WH-001,354,16,False,22.16,2024-08-23
11217,31,2024-08-24,WH-001,351,87,False,21.68,2024-08-24
11218,31,2024-08-25,WH-001,332,11,False,22.21,2024-08-25
11219,31,2024-08-26,WH-001,322,28,False,21.58,2024-08-26
11220,31,2024-08-27,WH-001,301,5,False,21.77,2024-08-27
11221,31,2024-08-28,WH-001,259,16,False,21.83,2024-08-28
11222,31,2024-08-29,WH-001,246,38,False,21.54,2024-08-29
11223,31,2024-08-30,WH-001,232,17,False,22.17,2024-08-30
11224,31,2024-08-31,WH-001,224,8,False,21.21,2024-08-31
11225,31,2024-09-01,WH-001,208,33,True,22.04,2024-09-01
11226,31,2024-09-02,WH-001,185,33,False,21.66,2024-09-02
11227,31,2024-09-03,WH-001,183,0,False,21.37,2024-09-03
11228,31,2024-09-04,WH-001,142,21,False,21.26,2024-09-04
11229,31,2024-09-05,WH-001,128,20,False,22.04,2024-09-05
11230,31,2024-09-06,WH-001,76,15,False,21.52,2024-09-06
11231,31,2024-09-07,WH-001,58,13,False,21.49,2024-09-07
11232,31,2024-09-08,WH-001,35,7,False,21.54,2024-09-08
11233,31,2024-09-09,WH-001,0,0,False,21.8,2024-09-09
11234,31,2024-09-10,WH-001,0,0,False,21.6,2024-09-10
11235,31,2024-09-11,WH-001,0,0,False,22.3,2024-09-11
11236,31,2024-09-12,WH-001,0,0,False,21.88,2024-09-12
11237,31,2024-09-13,WH-001,0,0,False,21.95,2024-09-13
11238,31,2024-09-14,WH-001,0,0,False,21.3,2024-09-14
11239,31,2024-09-15,WH-001,0,0,False,21.3,2024-09-15
11240,31,2024-09-16,WH-001,0,0,False,21.74,2024-09-16
11241,31,2024-09-17,WH-001,0,0,False,21.88,2024-09-17
11242,31,2024-09-18,WH-001,0,0,False,21.63,2024-09-18
11243,31,2024-09-19,WH-001,0,0,False,21.5,2024-09-19
11244,31,2024-09-20,WH-001,0,0,False,21.85,2024-09-20
11245,31,2024-09-21,WH-001,0,0,False,21.67,2024-09-21
11246,31,2024-09-22,WH-001,0,0,False,21.47,2024-09-22
11247,31,2024-09-23,WH-001,403,24,False,21.44,2024-09-23
11248,31,2024-09-24,WH-001,381,7,False,22.02,2024-09-24
11249,31,2024-09-25,WH-001,373,63,False,21.14,2024-09-25
11250,31,2024-09-26,WH-001,335,38,False,21.87,2024-09-26
11251,31,2024-09-27,WH-001,262,58,False,22.15,2024-09-27
11252,31,2024-09-28,WH-001,250,34,False,21.9,2024-09-28
11253,31,2024-09-29,WH-001,239,50,False,22.06,2024-09-29
11254,31,2024-09-30,WH-001,179,27,True,21.31,2024-09-30
11255,31,2024-10-01,WH-001,157,28,False,21.84,2024-10-01
11256,31,2024-10-02,WH-001,102,9,False,21.26,2024-10-02
11257,31,2024-10-03,WH-001,57,11,False,21.15,2024-10-03
11258,31,2024-10-04,WH-001,6,0,False,21.78,2024-10-04
11259,31,2024-10-05,WH-001,0,0,False,21.97,2024-10-05
11260,31,2024-10-06,WH-001,0,0,False,21.46,2024-10-06
11261,31,2024-10-07,WH-001,362,23,False,21.33,2024-10-07
11262,31,2024-10-08,WH-001,334,11,False,21.25,2024-10-08
11263,31,2024-10-09,WH-001,322,30,False,22.19,2024-10-09
11264,31,2024-10-10,WH-001,288,8,False,21.98,2024-10-10
11265,31,2024-10-11,WH-001,238,55,False,21.6,2024-10-11
11266,31,2024-10-12,WH-001,200,18,True,21.96,2024-10-12
11267,31,2024-10-13,WH-001,186,31,False,22.3,2024-10-13
11268,31,2024-10-14,WH-001,185,7,False,22.05,2024-10-14
11269,31,2024-10-15,WH-001,163,15,False,22.21,2024-10-15
11270,31,2024-10-16,WH-001,150,8,False,21.67,2024-10-16
11271,31,2024-10-17,WH-001,136,2,False,22.13,2024-10-17
11272,31,2024-10-18,WH-001,130,31,False,21.51,2024-10-18
11273,31,2024-10-19,WH-001,520,57,False,21.46,2024-10-19
11274,31,2024-10-20,WH-001,518,100,False,22.23,2024-10-20
11275,31,2024-10-21,WH-001,517,121,False,21.96,2024-10-21
11276,31,2024-10-22,WH-001,468,38,False,21.44,2024-10-22
11277,31,2024-10-23,WH-001,429,100,False,21.42,2024-10-23
11278,31,2024-10-24,WH-001,404,64,False,21.26,2024-10-24
11279,31,2024-10-25,WH-001,357,35,False,22.24,2024-10-25
11280,31,2024-10-26,WH-001,347,16,False,21.31,2024-10-26
11281,31,2024-10-27,WH-001,342,44,False,22.31,2024-10-27
11282,31,2024-10-28,WH-001,332,63,False,21.53,2024-10-28
11283,31,2024-10-29,WH-001,306,26,False,21.49,2024-10-29
11284,31,2024-10-30,WH-001,302,63,False,21.62,2024-10-30
11285,31,2024-10-31,WH-001,279,29,False,21.99,2024-10-31
11286,31,2024-11-01,WH-001,258,56,False,21.85,2024-11-01
11287,31,2024-11-02,WH-001,243,11,False,22.39,2024-11-02
11288,31,2024-11-03,WH-001,232,3,False,21.15,2024-11-03
11289,31,2024-11-04,WH-001,222,9,False,22.14,2024-11-04
11290,31,2024-11-05,WH-001,200,25,True,21.21,2024-11-05
11291,31,2024-11-06,WH-001,178,8,False,22.35,2024-11-06
11292,31,2024-11-07,WH-001,175,33,False,22.33,2024-11-07
11293,31,2024-11-08,WH-001,158,4,False,21.69,2024-11-08
11294,31,2024-11-09,WH-001,141,26,False,21.54,2024-11-09
11295,31,2024-11-10,WH-001,121,15,False,22.17,2024-11-10
11296,31,2024-11-11,WH-001,98,6,False,21.14,2024-11-11
11297,31,2024-11-12,WH-001,495,45,False,21.25,2024-11-12
11298,31,2024-11-13,WH-001,467,70,False,21.98,2024-11-13
11299,31,2024-11-14,WH-001,423,46,False,21.2,2024-11-14
11300,31,2024-11-15,WH-001,369,0,False,22.17,2024-11-15
11301,31,2024-11-16,WH-001,352,45,False,22.04,2024-11-16
11302,31,2024-11-17,WH-001,350,41,False,21.89,2024-11-17
11303,31,2024-11-18,WH-001,338,0,False,22.4,2024-11-18
11304,31,2024-11-19,WH-001,300,60,False,21.35,2024-11-19
11305,31,2024-11-20,WH-001,292,29,False,21.75,2024-11-20
11306,31,2024-11-21,WH-001,281,32,False,21.51,2024-11-21
11307,31,2024-11-22,WH-001,244,47,False,21.33,2024-11-22
11308,31,2024-11-23,WH-001,230,30,False,22.36,2024-11-23
11309,31,2024-11-24,WH-001,221,14,False,22.08,2024-11-24
11310,31,2024-11-25,WH-001,213,10,False,21.37,2024-11-25
11311,31,2024-11-26,WH-001,170,6,True,22.23,2024-11-26
11312,31,2024-11-27,WH-001,163,34,False,21.21,2024-11-27
11313,31,2024-11-28,WH-001,141,1,False,21.81,2024-11-28
11314,31,2024-11-29,WH-001,74,6,False,22.18,2024-11-29
11315,31,2024-11-30,WH-001,23,0,False,21.66,2024-11-30
11316,31,2024-12-01,WH-001,3,0,False,22.27,2024-12-01
11317,31,2024-12-02,WH-001,0,0,False,22.12,2024-12-02
11318,31,2024-12-03,WH-001,379,11,False,21.23,2024-12-03
11319,31,2024-12-04,WH-001,309,51,False,22.07,2024-12-04
11320,31,2024-12-05,WH-001,295,41,False,22.08,2024-12-05
11321,31,2024-12-06,WH-001,284,29,False,21.63,2024-12-06
11322,31,2024-12-07,WH-001,259,38,False,22.29,2024-12-07
11323,31,2024-12-08,WH-001,243,54,False,21.61,2024-12-08
11324,31,2024-12-09,WH-001,232,25,False,21.74,2024-12-09
11325,31,2024-12-10,WH-001,196,27,True,22.04,2024-12-10
11326,31,2024-12-11,WH-001,168,19,False,22.1,2024-12-11
11327,31,2024-12-12,WH-001,157,24,False,22.06,2024-12-12
11328,31,2024-12-13,WH-001,131,22,False,21.61,2024-12-13
11329,31,2024-12-14,WH-001,122,21,False,22.14,2024-12-14
11330,31,2024-12-15,WH-001,120,0,False,21.9,2024-12-15
11331,31,2024-12-16,WH-001,104,2,False,22.04,2024-12-16
11332,31,2024-12-17,WH-001,494,112,False,21.2,2024-12-17
11333,31,2024-12-18,WH-001,451,71,False,21.49,2024-12-18
11334,31,2024-12-19,WH-001,428,76,False,22.41,2024-12-19
11335,31,2024-12-20,WH-001,383,37,False,21.75,2024-12-20
11336,31,2024-12-21,WH-001,375,48,False,21.73,2024-12-21
11337,31,2024-12-22,WH-001,369,29,False,21.68,2024-12-22
11338,31,2024-12-23,WH-001,326,17,False,21.69,2024-12-23
11339,31,2024-12-24,WH-001,305,6,False,21.17,2024-12-24
11340,31,2024-12-25,WH-001,302,68,False,21.99,2024-12-25
11341,31,2024-12-26,WH-001,297,34,False,21.68,2024-12-26
11342,31,2024-12-27,WH-001,252,22,False,22.37,2024-12-27
11343,31,2024-12-28,WH-001,242,0,False,22.34,2024-12-28
11344,31,2024-12-29,WH-001,213,21,False,22.23,2024-12-29
11345,31,2024-12-30,WH-001,191,22,True,21.82,2024-12-30
11346,31,2024-12-31,WH-001,159,37,False,22.28,2024-12-31
11347,32,2024-01-01,WH-003,226,26,False,278.45,2024-01-01
11348,32,2024-01-02,WH-003,224,56,False,272.46,2024-01-02
11349,32,2024-01-03,WH-003,222,14,False,279.84,2024-01-03
11350,32,2024-01-04,WH-003,221,30,False,272.73,2024-01-04
11351,32,2024-01-05,WH-003,215,28,False,263.77,2024-01-05
11352,32,2024-01-06,WH-003,214,36,False,265.03,2024-01-06
11353,32,2024-01-07,WH-003,212,24,False,276.79,2024-01-07
11354,32,2024-01-08,WH-003,205,30,False,265.03,2024-01-08
11355,32,2024-01-09,WH-003,199,48,False,271.36,2024-01-09
11356,32,2024-01-10,WH-003,192,8,False,276.46,2024-01-10
11357,32,2024-01-11,WH-003,183,11,False,273.34,2024-01-11
11358,32,2024-01-12,WH-003,180,6,False,270.0,2024-01-12
11359,32,2024-01-13,WH-003,179,8,False,277.75,2024-01-13
11360,32,2024-01-14,WH-003,177,3,False,278.11,2024-01-14
11361,32,2024-01-15,WH-003,174,37,False,275.49,2024-01-15
11362,32,2024-01-16,WH-003,167,29,False,268.74,2024-01-16
11363,32,2024-01-17,WH-003,164,10,False,278.02,2024-01-17
11364,32,2024-01-18,WH-003,163,16,False,267.29,2024-01-18
11365,32,2024-01-19,WH-003,158,10,False,278.08,2024-01-19
11366,32,2024-01-20,WH-003,154,35,False,274.2,2024-01-20
11367,32,2024-01-21,WH-003,149,10,False,265.52,2024-01-21
11368,32,2024-01-22,WH-003,145,11,False,275.05,2024-01-22
11369,32,2024-01-23,WH-003,143,10,False,277.86,2024-01-23
11370,32,2024-01-24,WH-003,142,11,False,267.57,2024-01-24
11371,32,2024-01-25,WH-003,140,0,False,279.13,2024-01-25
11372,32,2024-01-26,WH-003,137,33,False,275.59,2024-01-26
11373,32,2024-01-27,WH-003,135,17,False,278.0,2024-01-27
11374,32,2024-01-28,WH-003,133,20,False,268.11,2024-01-28
11375,32,2024-01-29,WH-003,130,1,False,275.26,2024-01-29
11376,32,2024-01-30,WH-003,127,13,False,271.38,2024-01-30
11377,32,2024-01-31,WH-003,124,0,False,265.9,2024-01-31
11378,32,2024-02-01,WH-003,121,22,False,279.28,2024-02-01
11379,32,2024-02-02,WH-003,114,21,False,264.69,2024-02-02
11380,32,2024-02-03,WH-003,110,26,False,266.28,2024-02-03
11381,32,2024-02-04,WH-003,109,15,False,275.79,2024-02-04
11382,32,2024-02-05,WH-003,107,19,False,279.01,2024-02-05
11383,32,2024-02-06,WH-003,104,20,False,266.45,2024-02-06
11384,32,2024-02-07,WH-003,102,5,False,271.93,2024-02-07
11385,32,2024-02-08,WH-003,96,3,False,272.93,2024-02-08
11386,32,2024-02-09,WH-003,94,0,False,271.39,2024-02-09
11387,32,2024-02-10,WH-003,93,22,False,279.81,2024-02-10
11388,32,2024-02-11,WH-003,91,7,False,273.27,2024-02-11
11389,32,2024-02-12,WH-003,89,8,False,268.36,2024-02-12
11390,32,2024-02-13,WH-003,84,6,False,273.78,2024-02-13
11391,32,2024-02-14,WH-003,82,4,False,275.46,2024-02-14
11392,32,2024-02-15,WH-003,80,16,False,265.51,2024-02-15
11393,32,2024-02-16,WH-003,77,7,False,271.83,2024-02-16
11394,32,2024-02-17,WH-003,74,3,False,269.37,2024-02-17
11395,32,2024-02-18,WH-003,71,6,False,277.34,2024-02-18
11396,32,2024-02-19,WH-003,70,3,False,275.4,2024-02-19
11397,32,2024-02-20,WH-003,67,8,False,267.89,2024-02-20
11398,32,2024-02-21,WH-003,64,0,False,265.96,2024-02-21
11399,32,2024-02-22,WH-003,63,3,False,270.35,2024-02-22
11400,32,2024-02-23,WH-003,62,12,False,275.17,2024-02-23
11401,32,2024-02-24,WH-003,59,3,True,274.02,2024-02-24
11402,32,2024-02-25,WH-003,57,2,False,278.43,2024-02-25
11403,32,2024-02-26,WH-003,56,11,False,277.44,2024-02-26
11404,32,2024-02-27,WH-003,53,10,False,267.05,2024-02-27
11405,32,2024-02-28,WH-003,50,1,False,269.46,2024-02-28
11406,32,2024-02-29,WH-003,45,10,False,273.02,2024-02-29
11407,32,2024-03-01,WH-003,43,4,False,266.76,2024-03-01
11408,32,2024-03-02,WH-003,42,9,False,279.35,2024-03-02
11409,32,2024-03-03,WH-003,40,6,False,264.32,2024-03-03
11410,32,2024-03-04,WH-003,36,8,False,275.68,2024-03-04
11411,32,2024-03-05,WH-003,32,5,False,273.48,2024-03-05
11412,32,2024-03-06,WH-003,30,6,False,272.2,2024-03-06
11413,32,2024-03-07,WH-003,23,3,False,266.68,2024-03-07
11414,32,2024-03-08,WH-003,15,2,False,275.65,2024-03-08
11415,32,2024-03-09,WH-003,11,1,False,277.86,2024-03-09
11416,32,2024-03-10,WH-003,9,2,False,276.15,2024-03-10
11417,32,2024-03-11,WH-003,5,0,False,269.85,2024-03-11
11418,32,2024-03-12,WH-003,0,0,False,279.05,2024-03-12
11419,32,2024-03-13,WH-003,115,8,False,279.47,2024-03-13
11420,32,2024-03-14,WH-003,113,22,False,271.51,2024-03-14
11421,32,2024-03-15,WH-003,108,15,False,268.79,2024-03-15
11422,32,2024-03-16,WH-003,107,16,False,270.88,2024-03-16
11423,32,2024-03-17,WH-003,105,16,False,277.33,2024-03-17
11424,32,2024-03-18,WH-003,99,16,False,278.43,2024-03-18
11425,32,2024-03-19,WH-003,98,8,False,279.6,2024-03-19
11426,32,2024-03-20,WH-003,92,18,False,276.78,2024-03-20
11427,32,2024-03-21,WH-003,87,21,False,273.13,2024-03-21
11428,32,2024-03-22,WH-003,84,10,False,271.97,2024-03-22
11429,32,2024-03-23,WH-003,82,2,False,279.6,2024-03-23
11430,32,2024-03-24,WH-003,80,13,False,275.6,2024-03-24
11431,32,2024-03-25,WH-003,74,9,False,265.14,2024-03-25
11432,32,2024-03-26,WH-003,71,12,False,279.58,2024-03-26
11433,32,2024-03-27,WH-003,66,16,False,266.68,2024-03-27
11434,32,2024-03-28,WH-003,61,4,False,270.35,2024-03-28
11435,32,2024-03-29,WH-003,55,3,True,275.73,2024-03-29
11436,32,2024-03-30,WH-003,53,0,False,275.88,2024-03-30
11437,32,2024-03-31,WH-003,49,5,False,277.17,2024-03-31
11438,32,2024-04-01,WH-003,46,11,False,277.64,2024-04-01
11439,32,2024-04-02,WH-003,42,4,False,269.31,2024-04-02
11440,32,2024-04-03,WH-003,32,8,False,268.25,2024-04-03
11441,32,2024-04-04,WH-003,26,1,False,263.74,2024-04-04
11442,32,2024-04-05,WH-003,18,4,False,269.6,2024-04-05
11443,32,2024-04-06,WH-003,15,0,False,274.44,2024-04-06
11444,32,2024-04-07,WH-003,134,22,False,268.29,2024-04-07
11445,32,2024-04-08,WH-003,132,2,False,272.95,2024-04-08
11446,32,2024-04-09,WH-003,129,11,False,268.48,2024-04-09
11447,32,2024-04-10,WH-003,126,3,False,267.33,2024-04-10
11448,32,2024-04-11,WH-003,123,19,False,264.22,2024-04-11
11449,32,2024-04-12,WH-003,120,5,False,278.81,2024-04-12
11450,32,2024-04-13,WH-003,116,8,False,271.94,2024-04-13
11451,32,2024-04-14,WH-003,113,26,False,271.8,2024-04-14
11452,32,2024-04-15,WH-003,107,24,False,267.94,2024-04-15
11453,32,2024-04-16,WH-003,104,0,False,276.2,2024-04-16
11454,32,2024-04-17,WH-003,103,9,False,276.06,2024-04-17
11455,32,2024-04-18,WH-003,98,21,False,271.27,2024-04-18
11456,32,2024-04-19,WH-003,90,8,False,269.81,2024-04-19
11457,32,2024-04-20,WH-003,87,13,False,273.02,2024-04-20
11458,32,2024-04-21,WH-003,85,9,False,277.12,2024-04-21
11459,32,2024-04-22,WH-003,81,4,False,269.42,2024-04-22
11460,32,2024-04-23,WH-003,74,6,False,276.18,2024-04-23
11461,32,2024-04-24,WH-003,72,9,False,278.47,2024-04-24
11462,32,2024-04-25,WH-003,61,1,False,265.39,2024-04-25
11463,32,2024-04-26,WH-003,58,2,True,268.58,2024-04-26
11464,32,2024-04-27,WH-003,52,5,False,273.43,2024-04-27
11465,32,2024-04-28,WH-003,48,0,False,267.22,2024-04-28
11466,32,2024-04-29,WH-003,43,4,False,277.18,2024-04-29
11467,32,2024-04-30,WH-003,38,7,False,273.21,2024-04-30
11468,32,2024-05-01,WH-003,34,6,False,270.8,2024-05-01
11469,32,2024-05-02,WH-003,26,5,False,264.9,2024-05-02
11470,32,2024-05-03,WH-003,18,1,False,275.73,2024-05-03
11471,32,2024-05-04,WH-003,15,1,False,265.67,2024-05-04
11472,32,2024-05-05,WH-003,132,33,False,277.43,2024-05-05
11473,32,2024-05-06,WH-003,129,10,False,272.87,2024-05-06
11474,32,2024-05-07,WH-003,127,31,False,274.26,2024-05-07
11475,32,2024-05-08,WH-003,124,2,False,265.31,2024-05-08
11476,32,2024-05-09,WH-003,121,16,False,272.12,2024-05-09
11477,32,2024-05-10,WH-003,119,13,False,271.7,2024-05-10
11478,32,2024-05-11,WH-003,114,20,False,273.31,2024-05-11
11479,32,2024-05-12,WH-003,110,2,False,270.14,2024-05-12
11480,32,2024-05-13,WH-003,107,20,False,276.42,2024-05-13
11481,32,2024-05-14,WH-003,103,18,False,269.15,2024-05-14
11482,32,2024-05-15,WH-003,97,18,False,273.13,2024-05-15
11483,32,2024-05-16,WH-003,92,11,False,276.15,2024-05-16
11484,32,2024-05-17,WH-003,87,6,False,272.81,2024-05-17
11485,32,2024-05-18,WH-003,86,8,False,276.11,2024-05-18
11486,32,2024-05-19,WH-003,82,9,False,266.79,2024-05-19
11487,32,2024-05-20,WH-003,81,9,False,267.23,2024-05-20
11488,32,2024-05-21,WH-003,74,14,False,275.49,2024-05-21
11489,32,2024-05-22,WH-003,73,0,False,266.69,2024-05-22
11490,32,2024-05-23,WH-003,71,2,False,268.41,2024-05-23
11491,32,2024-05-24,WH-003,64,5,False,264.9,2024-05-24
11492,32,2024-05-25,WH-003,60,0,True,265.22,2024-05-25
11493,32,2024-05-26,WH-003,56,3,False,274.9,2024-05-26
11494,32,2024-05-27,WH-003,55,3,False,266.04,2024-05-27
11495,32,2024-05-28,WH-003,50,3,False,273.17,2024-05-28
11496,32,2024-05-29,WH-003,42,3,False,266.17,2024-05-29
11497,32,2024-05-30,WH-003,38,7,False,265.69,2024-05-30
11498,32,2024-05-31,WH-003,35,7,False,264.29,2024-05-31
11499,32,2024-06-01,WH-003,34,5,False,265.48,2024-06-01
11500,32,2024-06-02,WH-003,30,7,False,265.74,2024-06-02
11501,32,2024-06-03,WH-003,148,6,False,270.57,2024-06-03
11502,32,2024-06-04,WH-003,147,31,False,270.78,2024-06-04
11503,32,2024-06-05,WH-003,144,22,False,277.58,2024-06-05
11504,32,2024-06-06,WH-003,136,1,False,276.65,2024-06-06
11505,32,2024-06-07,WH-003,132,18,False,274.15,2024-06-07
11506,32,2024-06-08,WH-003,129,14,False,279.87,2024-06-08
11507,32,2024-06-09,WH-003,125,3,False,270.01,2024-06-09
11508,32,2024-06-10,WH-003,121,19,False,278.81,2024-06-10
11509,32,2024-06-11,WH-003,116,14,False,270.62,2024-06-11
11510,32,2024-06-12,WH-003,115,21,False,268.94,2024-06-12
11511,32,2024-06-13,WH-003,107,6,False,265.64,2024-06-13
11512,32,2024-06-14,WH-003,105,19,False,273.72,2024-06-14
11513,32,2024-06-15,WH-003,102,5,False,278.8,2024-06-15
11514,32,2024-06-16,WH-003,100,0,False,277.54,2024-06-16
11515,32,2024-06-17,WH-003,94,15,False,269.19,2024-06-17
11516,32,2024-06-18,WH-003,88,1,False,263.85,2024-06-18
11517,32,2024-06-19,WH-003,87,13,False,268.85,2024-06-19
11518,32,2024-06-20,WH-003,78,5,False,275.26,2024-06-20
11519,32,2024-06-21,WH-003,75,0,False,277.35,2024-06-21
11520,32,2024-06-22,WH-003,73,10,False,266.91,2024-06-22
11521,32,2024-06-23,WH-003,71,10,False,265.77,2024-06-23
11522,32,2024-06-24,WH-003,67,10,False,274.51,2024-06-24
11523,32,2024-06-25,WH-003,60,0,True,279.46,2024-06-25
11524,32,2024-06-26,WH-003,57,11,False,275.25,2024-06-26
11525,32,2024-06-27,WH-003,55,10,False,266.39,2024-06-27
11526,32,2024-06-28,WH-003,52,0,False,274.59,2024-06-28
11527,32,2024-06-29,WH-003,50,4,False,269.73,2024-06-29
11528,32,2024-06-30,WH-003,49,10,False,274.05,2024-06-30
11529,32,2024-07-01,WH-003,43,5,False,270.03,2024-07-01
11530,32,2024-07-02,WH-003,39,8,False,274.28,2024-07-02
11531,32,2024-07-03,WH-003,36,3,False,271.65,2024-07-03
11532,32,2024-07-04,WH-003,145,26,False,276.71,2024-07-04
11533,32,2024-07-05,WH-003,140,4,False,272.42,2024-07-05
11534,32,2024-07-06,WH-003,136,5,False,268.74,2024-07-06
11535,32,2024-07-07,WH-003,134,32,False,272.47,2024-07-07
11536,32,2024-07-08,WH-003,127,2,False,276.73,2024-07-08
11537,32,2024-07-09,WH-003,123,19,False,279.57,2024-07-09
11538,32,2024-07-10,WH-003,118,27,False,271.83,2024-07-10
11539,32,2024-07-11,WH-003,113,13,False,271.43,2024-07-11
11540,32,2024-07-12,WH-003,108,1,False,277.51,2024-07-12
11541,32,2024-07-13,WH-003,104,3,False,264.71,2024-07-13
11542,32,2024-07-14,WH-003,102,25,False,276.57,2024-07-14
11543,32,2024-07-15,WH-003,99,19,False,278.81,2024-07-15
